train_loss,epoch,rank
1.3917615992024337,0,0
1.3148292401365154,1,0
1.2557811179752436,2,0
0.6637105941077475,3,0
0.9961393329882062,4,0
1.0454913334952203,5,0
1.1859837554143997,6,0
1.20141591325016,7,0
1.0416563932496408,8,0
0.6857229502007111,0,1
0.4971844741459519,1,1
0.8457798449285543,2,1
1.1754727136724692,3,1
0.9887800731674821,4,1
0.5507596458077151,5,1
0.6186102556524864,6,1
1.266712959886479,0,2
1.2315246832662636,1,2
0.5106874003163377,2,2
1.2962196782771223,3,2
0.49762668370877206,4,2
0.8882514450586456,5,2
1.0156026365418551,6,2
0.8572665645576221,7,2
0.5934904515090105,8,2
0.6553436801554894,9,2
