train_loss,epoch,rank
0.12405417443058614,0,0
0.05532893650395911,1,0
0.05364221331603338,2,0
0.052716169284274465,3,0
0.05189138203677734,4,0
0.05106266704949198,5,0
0.0502232719352252,6,0
0.049393386366316086,7,0
0.048578915364307744,8,0
0.04777467953803065,9,0
0.046958120137387524,10,0
0.04609946148359208,11,0
0.045171004344299735,12,0
0.04416069216167342,13,0
0.04310061606615368,14,0
0.042070142116065384,15,0
0.04115237074638266,16,0
0.0403820335408314,17,0
0.03975499058965488,18,0
0.03924583815736211,19,0
0.038829215799380604,20,0
0.038485874191359064,21,0
0.038199876168281216,22,0
0.03795878460581353,23,0
0.037750422800991446,24,0
0.0375680042472352,25,0
0.03740344130639526,26,0
0.03725417544390097,27,0
0.03711530846118079,28,0
0.03698435218957038,29,0
0.03686327541979096,30,0
0.036747110454914245,31,0
0.03663784797526798,32,0
0.03653349222932848,33,0
0.03643328149813193,34,0
0.0363390602971291,35,0
0.036249101056161075,36,0
0.036163389639876815,37,0
0.03608203756272644,38,0
0.036005042353637474,39,0
0.03593112155413723,40,0
0.03586157528128472,41,0
0.035794887808527055,42,0
0.03573129831601436,43,0
0.035671007072174264,44,0
0.03561407848925149,45,0
0.03555975422111886,46,0
0.03550861575136005,47,0
0.03545957725802696,48,0
0.035412763647028105,49,0
0.1256267281247762,0,1
0.05528314927554957,1,1
0.05361181543376366,2,1
0.05264132915266534,3,1
0.05174399149373189,4,1
0.0508133171175457,5,1
0.049822692406690655,6,1
0.048748517467558726,7,1
0.04756718451179294,8,1
0.0463003049060992,9,1
0.04502693077500384,10,1
0.043843611346682285,11,1
0.04281419845019144,12,1
0.04195067367219015,13,1
0.041236827131520104,14,1
0.040644692540359136,15,1
0.040147080792960914,16,1
0.0397237868881834,17,1
0.03936180926112282,18,1
0.03904756390866604,19,1
0.03877170307836478,20,1
0.03852681438877285,21,1
0.03830615160929659,22,1
0.038105802672033805,23,1
0.037923308940590074,24,1
0.03775339728490525,25,1
0.03759448938541295,26,1
0.0374450510979696,27,1
0.03730445639328091,28,1
0.037172182660722614,29,1
0.0370455566925047,30,1
0.03692657272791124,31,1
0.03681286058532975,32,1
0.03670486710152609,33,1
0.03660224935785679,34,1
0.036506004497442734,35,1
0.03641312898815483,36,1
0.03632574419612382,37,1
0.036242251150541416,38,1
0.0361629650835609,39,1
0.036088093921757054,40,1
0.03601595661985581,41,1
0.03594818048232912,42,1
0.035882322170042426,43,1
0.03582034932647069,44,1
0.03576002580142546,45,1
0.03570346101234292,46,1
0.03564752202130504,47,1
0.03559455735992548,48,1
0.035544327944061115,49,1
0.12619068927129623,0,2
0.05540327228481661,1,2
0.05373075687748121,2,2
0.05279035100782959,3,2
0.05193408894709813,4,2
0.05107112106626954,5,2
0.05021488834204744,6,2
0.04937901630810096,7,2
0.0485702342913905,8,2
0.04777907877642993,9,2
0.04698985412887452,10,2
0.046182053778046184,11,2
0.04533169228569629,12,2
0.0444177258891956,13,2
0.04343863030509558,14,2
0.04243298529168822,15,2
0.041459076876919645,16,2
0.04059072362469709,17,2
0.039857777794275316,18,2
0.03925390056435977,19,2
0.038758227748204775,20,2
0.03834729548395222,21,2
0.03800656471056479,22,2
0.0377221405157749,23,2
0.037481036097084156,24,2
0.037274564642534036,25,2
0.03709423236606321,26,2
0.03693411260863049,27,2
0.03678943081031756,28,2
0.03665619052128764,29,2
0.03653329127709804,30,2
0.03641761138895879,31,2
0.036309541589283685,32,2
0.03620794484159074,33,2
0.036112328046749895,34,2
0.0360205322083076,35,2
0.035933501267090544,36,2
0.03585074754462129,37,2
0.03577195794313201,38,2
0.03569496041418121,39,2
0.03562261490279735,40,2
0.03555303915134124,41,2
0.035484916405247355,42,2
0.03541946954127782,43,2
0.03535737644236881,44,2
0.03529578365369042,45,2
0.03523670099228435,46,2
0.035179976989086245,47,2
0.035125044455057916,48,2
0.03507211234555927,49,2
