train_loss,epoch,rank
0.2684053849650575,0,0
0.0630743820156888,1,0
0.059670217313361994,2,0
0.057842494213091455,3,0
0.056527332237817154,4,0
0.05557593320944548,5,0
0.054878893378375725,6,0
0.05435759261671992,7,0
0.05396066218839002,8,0
0.053640145457827006,9,0
0.05337118920105803,10,0
0.05313342122275821,11,0
0.052914775385175424,12,0
0.05270578543239897,13,0
0.052499413342350996,14,0
0.05229606640855963,15,0
0.052091742845326104,16,0
0.0518799600680583,17,0
0.051669530326722786,18,0
0.051452859851463466,19,0
0.05123948708424775,20,0
0.05102210334772435,21,0
0.05080326550892254,22,0
0.05059064045967469,23,0
0.05037470372597214,24,0
0.05016431121372375,25,0
0.049956980957873605,26,0
0.04975610717785272,27,0
0.049554011961690334,28,0
0.049357313238321175,29,0
0.049167307671540254,30,0
0.0489751211796683,31,0
0.0487881945430417,32,0
0.04859929726703967,33,0
0.048410845165144795,34,0
0.04822318466753302,35,0
0.04803749901229932,36,0
0.04784598846328615,37,0
0.04765550835884956,38,0
0.0474595046111787,39,0
0.04726565805109522,40,0
0.047064653443756085,41,0
0.04686097670072707,42,0
0.04665170261524865,43,0
0.04643585117404723,44,0
0.046218507880068635,45,0
0.04599298559091953,46,0
0.045764281736283885,47,0
0.04552900696205078,48,0
0.045286133051932395,49,0
0.2752865760756275,0,1
0.06263242060782459,1,1
0.05931491851595703,2,1
0.05763505588464956,3,1
0.05644693730381272,4,1
0.055581696887814835,5,1
0.054943814101040114,6,1
0.05445944194498504,7,1
0.05408132987599155,8,1
0.05376606649718769,9,1
0.05349666651632601,10,1
0.05325212290217847,11,1
0.05302767336257788,12,1
0.052804500357979185,13,1
0.05258371161036125,14,1
0.05236715044011258,15,1
0.05214915984820008,16,1
0.05192172337299711,17,1
0.05169916405475635,18,1
0.05147119798757631,19,1
0.05125140628374762,20,1
0.05103086534004631,21,1
0.05081032496555125,22,1
0.05060005680966411,23,1
0.05039340830154975,24,1
0.050191526710255355,25,1
0.049995320524594676,26,1
0.049799976357200945,27,1
0.04961001087493433,28,1
0.049424173286821124,29,1
0.04923876194763171,30,1
0.04905460349473838,31,1
0.04887138275292469,32,1
0.0486856231397735,33,1
0.04849979958897047,34,1
0.04831462996118158,35,1
0.04812339523537291,36,1
0.047929754599524046,37,1
0.04773323429222828,38,1
0.0475279158278712,39,1
0.047321259806944654,40,1
0.047105988529215166,41,1
0.046885296001103464,42,1
0.046655584160114005,43,1
0.046423090679353685,44,1
0.04617991665003685,45,1
0.0459313312289886,46,1
0.045677466341931816,47,1
0.04541769902748516,48,1
0.045153858302417804,49,1
0.27665201473962636,0,2
0.06284079962363132,1,2
0.0595430528045494,2,2
0.0578335861124081,3,2
0.05660410991892566,4,2
0.05571141195216214,5,2
0.055051975975566846,6,2
0.05455464130247711,7,2
0.05416981770596522,8,2
0.0538603162179743,9,2
0.053593140398282724,10,2
0.05335271436501705,11,2
0.053136101937712205,12,2
0.05292544137541029,13,2
0.052722171558834914,14,2
0.05251813394443877,15,2
0.05231617277980209,16,2
0.05211175319054267,17,2
0.051904182499584485,18,2
0.0516978494067575,19,2
0.051488642295538616,20,2
0.051281988026681075,21,2
0.051073889987236415,22,2
0.050866193471325954,23,2
0.05066075956806429,24,2
0.050452499083558054,25,2
0.050250077084043956,26,2
0.05004823181981912,27,2
0.04984844241081509,28,2
0.04964971906053102,29,2
0.049454092181165595,30,2
0.049258607883995414,31,2
0.049070257154448585,32,2
0.04888002157617464,33,2
0.0486942444230593,34,2
0.04851145597286038,35,2
0.04833140790621149,36,2
0.04815151124874999,37,2
0.04797441033969921,38,2
0.04780138746380973,39,2
0.047626912613178106,40,2
0.04745077819995119,41,2
0.047277745325191266,42,2
0.04710380110942814,43,2
0.046926564196000595,44,2
0.046750205443012935,45,2
0.04657054570935644,46,2
0.04639118764487002,47,2
0.04620361068629564,48,2
0.046014837727292014,49,2
