train_loss,epoch,rank
0.5583310883486935,0,0
0.07511420902463443,1,0
0.06396691759745105,2,0
0.061018619224487924,3,0
0.05969054949201711,4,0
0.05872083878096844,5,0
0.05791388447578102,6,0
0.05722547398412485,7,0
0.056642455852108566,8,0
0.05614111180697995,9,0
0.055717362497449706,10,0
0.0553543610065711,11,0
0.055046746304767205,12,0
0.05476940227693931,13,0
0.05453576045184942,14,0
0.05432934002981669,15,0
0.05414671036854088,16,0
0.053969423838669206,17,0
0.053817739245242587,18,0
0.05367473712516195,19,0
0.05354624073702626,20,0
0.053422223669153626,21,0
0.05329567348954133,22,0
0.0531860771441557,23,0
0.05307320238842344,24,0
0.0529664822649952,25,0
0.05285985981735927,26,0
0.05275552840918633,27,0
0.052651141483562466,28,0
0.05254617992201936,29,0
0.052444650907213876,30,0
0.052344316668781005,31,0
0.05224102147988716,32,0
0.05213938423340123,33,0
0.052033469838601076,34,0
0.05193474828064344,35,0
0.05183367594168715,36,0
0.05172607811610912,37,0
0.05162637949474786,38,0
0.05151873259494391,39,0
0.05141600433878777,40,0
0.051317385307715964,41,0
0.051207430519851445,42,0
0.051105692125272925,43,0
0.050998754797512806,44,0
0.050898576426043764,45,0
0.050788801628573646,46,0
0.05068269904418074,47,0
0.05057784798328803,48,0
0.05047232096480833,49,0
0.5703848834452834,0,1
0.07616700165678253,1,1
0.06412203219934746,2,1
0.060998698786407145,3,1
0.05962483877991032,4,1
0.05863413472926921,5,1
0.05783084629798884,6,1
0.05714943321912769,7,1
0.05658155628952156,8,1
0.056090044397481865,9,1
0.05567486848649367,10,1
0.05531418608802108,11,1
0.05501329019006232,12,1
0.05474382326870157,13,1
0.0545093531622162,14,1
0.05430520057455273,15,1
0.05412513706413989,16,1
0.05395042198477718,17,1
0.053798750073571995,18,1
0.05364908184718869,19,1
0.05352174193736261,20,1
0.05338981307425222,21,1
0.053262345436901844,22,1
0.05314585198471865,23,1
0.05302667637654453,24,1
0.0529146133668673,25,1
0.05279869336716066,26,1
0.052686567703563905,27,1
0.05257320012050592,28,1
0.05246388851817944,29,1
0.052353046094046736,30,1
0.052241449155525865,31,1
0.05213014882416101,32,1
0.052017727111425924,33,1
0.0519070826910154,34,1
0.05179676908298492,35,1
0.05167933496746717,36,1
0.05156940460083232,37,1
0.05145661189773496,38,1
0.05133708895296111,39,1
0.05122262631328422,40,1
0.05110464322693391,41,1
0.050989456270734534,42,1
0.05086687852271912,43,1
0.05074624172140878,44,1
0.050625253149850676,45,1
0.05050616903250342,46,1
0.050382020397424614,47,1
0.05026158608693835,48,1
0.050134343721410055,49,1
0.5738510646300407,0,2
0.07594995875043561,1,2
0.06416374174426459,2,2
0.06111119066667011,3,2
0.05975427488800018,4,2
0.05876935160721625,5,2
0.05796788029335551,6,2
0.05728331752396132,7,2
0.05670554299899902,8,2
0.05622216279777765,9,2
0.055804010005338654,10,2
0.05543541693312948,11,2
0.05512393969627159,12,2
0.05485664560024037,13,2
0.05462135291639782,14,2
0.05441978725538041,15,2
0.0542315716598673,16,2
0.05406751877482951,17,2
0.053914061358338934,18,2
0.05376736271615477,19,2
0.05363673029144557,20,2
0.05351353429781984,21,2
0.053390866014284874,22,2
0.05327415767026024,23,2
0.053162850822515935,24,2
0.05305271054010637,25,2
0.052943621532394576,26,2
0.052835758954240954,27,2
0.052729371128032526,28,2
0.05262454532022841,29,2
0.05252032285029364,30,2
0.052408287850549226,31,2
0.05230359270077452,32,2
0.05219821561689254,33,2
0.05209253577170402,34,2
0.05198306734987918,35,2
0.05187628831012477,36,2
0.05176500709689806,37,2
0.05166104595806539,38,2
0.05154984194558148,39,2
0.05144619846919829,40,2
0.0513334722342179,41,2
0.05122920290922062,42,2
0.051124804751177345,43,2
0.051010968000680085,44,2
0.05090230035650297,45,2
0.05079491292568348,46,2
0.050696071347890094,47,2
0.05058199293623638,48,2
0.050477631546331544,49,2
